
央卫视猫月牙,#genre#
江苏财经广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_CAIJING/R_CAIJING.m3u8
江苏交通广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_JIAOTONG/R_JIAOTONG.m3u8
江苏健康广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_JIANKANG/R_JIANKANG.m3u8
江苏故事广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_GUSHI/R_GUSHI.m3u8
江苏文艺广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_WENYI/R_WENYI.m3u8
江苏音乐台,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_YINYUE/R_YINYUE.m3u8
金陵之声,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_997/R_997.m3u8
江苏新闻综合广播,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_XINWENZH/R_XINWENZH.m3u8
江苏经典流行音乐,http://gxctcc-livod.ks-cdn.gitv.tv/gitv_live/R_JINGDIANLX/R_JINGDIANLX.m3u8
江苏城市,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSCS/G_JSCS.m3u8
江苏影院,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSYS/G_JSYS.m3u8
江苏综艺,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSZY/G_JSZY.m3u8
江苏教育,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSJY/G_JSJY.m3u8
江苏新闻,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSGG/G_JSGG.m3u8
江苏体育休闲,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_JSTY/G_JSTY.m3u8
江苏新闻广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_XINWEN/R_XINWEN.m3u8
江苏财经广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_CAIJING/R_CAIJING.m3u8
江苏交通广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_JIAOTONG/R_JIAOTONG.m3u8
江苏健康广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_JIANKANG/R_JIANKANG.m3u8
江苏故事广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_GUSHI/R_GUSHI.m3u8
江苏文艺广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_WENYI/R_WENYI.m3u8
江苏音乐台,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_YINYUE/R_YINYUE.m3u8
金陵之声,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_997/R_997.m3u8
江苏新闻综合广播,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_XINWENZH/R_XINWENZH.m3u8
江苏经典流行音乐,http://gxctcc-tvod.ks-cdn.gitv.tv/gitv_live/R_JINGDIANLX/R_JINGDIANLX.m3u8

📡河南郑州👉联通,#genre#
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
栾川新闻,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
商城新闻,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
沈丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
濮阳中原石化,http://36.108.172.237:10158/stream/channelid/225743188?ticket=220cac42ee2cfb9e23ea114477a7d41ab29eca7b&profile=pass
濮阳公共,http://36.108.172.237:10158/stream/channelid/645734943?ticket=298dc18f9f421b40937961b248003e69fea7ca57&profile=pass
濮阳华龙有线,http://36.108.172.237:10158/stream/channelid/1796385138?ticket=c50db05d6d7a90f90fff36b7797f19cc4fafc71e&profile=pass
濮阳新闻综合,http://36.108.172.237:10158/stream/channelid/714941226?ticket=3940ca1dc1a0c4b782dfaf6e18649ea43c76fcbd&profile=pass
濮阳科教,http://36.108.172.237:10158/stream/channelid/1943611663?ticket=82dbd7122f0435ee5e0def709a01ea377a6b2f2e&profile=pass

河南临颍综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南义马电视[1920*1080],http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南兰考新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南兰考新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南内黄综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
河南叶县[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南叶县[1920*1080],http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南周口扶沟[1920*1080],http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
河南固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南宜阳综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南宝丰综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南嵩县综合新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
河南巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南扶沟综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南扶沟综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
河南新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南新安新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南新野综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南泌阳新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南济源电视一套[1920*1080],http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
河南淅川电视[1920*1080],http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南灵宝新闻综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
河南焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
河南登封综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南禹州综合[1920*1080],http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
河南荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南西华综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
河南郏县综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
河南鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
睛彩焦作[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
新蔡综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
淅川综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
新乡[1920*1408],http://live.dxhmt.cn:9081/tv/10721-1.m3u8
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
驻马店新闻综合[720*576],http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店公共频道[720*576],http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
驻马店科教频道[720*576],http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
永城新闻[1920*1080],http://live.dxhmt.cn:9081/tv/11481-1.m3u8
巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
巩义新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10181-1.m3u8
上接电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
上接电视台[1920*1408],http://live.dxhmt.cn:9081/tv/10106-1.m3u8
新密新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新郑综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10184-1.m3u8
宝丰综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
鲁山综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10423-1.m3u8
汝州科教频道[1920*1080],http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10481-1.m3u8
栾川新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
栾川新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/10324-1.m3u8
孟津新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/10322-2.m3u8
汝阳综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
汝阳综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县综合新闻[1920*1408],http://live.dxhmt.cn:9081/tv/10325-1.m3u8
新安新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
宜阳综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
沁阳新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10882-1.m3u8
温县综合[1920*1408],http://live.dxhmt.cn:9081/tv/10825-1.m3u8
武陟新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10823-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
方城一套[1920*1408],http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合[785*576],http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
唐河一套[1920*1408],http://live.dxhmt.cn:9081/tv/11328-1.m3u8
新野综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11324-1.m3u8
鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
鹿邑新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/11628-1.m3u8
沈丘新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11624-1.m3u8
太康综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
太康综合[1920*1080],http://live.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻[1920*1408],http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11622-1.m3u8
杞县新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10221-1.m3u8
尉氏综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/10223-1.m3u8
舞阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11121-1.m3u8
平舆综合[1920*1440],http://live.dxhmt.cn:9081/tv/11723-1.m3u8
遂平一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合[1920*1080],http://live.dxhmt.cn:9081/tv/11729-1.m3u8
长垣综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10727-1.m3u8
辉县新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
原阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
原阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10725-1.m3u8
灵宝新闻综合[1920*1440],http://live.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11221-1.m3u8
安阳县新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10522-1.m3u8
滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10526-1.m3u8
林州综合[1920*1080],http://live.dxhmt.cn:9081/tv/10581-1.m3u8
淇县电视台[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
南乐综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/10923-1.m3u8
光山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11522-1.m3u8
固始综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11525-1.m3u8
潢川综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
罗山综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/11524-1.m3u8
建安综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11024-1.m3u8
[河南]新蔡综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
河南梨园[1920*1080],http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8

义马新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马电视[1920*1080],http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻[1920*1080],http://live.dxhmt.cn:9081/tv/10225-1.m3u8
兰考新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
叶县[1920*1080],http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟[1920*1080],http://live.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
淅川电视[1920*1080],http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
潢川综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
郸城新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
方城一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
扶沟综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
巩义新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
滑县新闻[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
郏县综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
焦作公共频道[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作综合频道[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
灵宝新闻综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
内黄综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
嵩县综合新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
唐河一套[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
西华综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作综合[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作公共[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育[720*576],http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作[720*576],http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
宝丰综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
济源电视一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
济源电视一套[1920*1080],http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南梨园[1920*1080],http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
河南梨园[1920*1080],http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8

📡内蒙专线👉电信,#genre#
内蒙卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
呼市新综,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新综,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
赤峰新综,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800

📡新疆频道👉电信,#genre#
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
